ident;iata_code;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality
K1F0;AHD;Ardmore Downtown Executive Airport;34.1469993591;-97.1227035522;844;NA;US;US-OK;Ardmore
K1G4;GCW;Grand Canyon West Airport;35.985787;-113.817072;4825;NA;US;US-AZ;Peach Springs
K1O2;CKE;Lampson Field;38.9906005859;-122.901000977;1379;NA;US;US-CA;Lakeport
K1O5;ROF;Montague-Yreka Rohrer Field;41.7304000854;-122.54599762;2527;NA;US;US-CA;Montague
K1V6;CNE;Fremont County Airport;38.428534;-105.106299;5439;NA;US;US-CO;Penrose
K21;RSX;Rouses Point Seaplane Base;44.99169921875;-73.363502502441;95;NA;US;US-NY;Rouses Point
K23;COP;Cooperstown-Westville Airport;42.629552;-74.890445;1260;NA;US;US-NY;Cooperstown
K29;CIL;Council Airport;64.89790344240001;-163.70300293;85;NA;US;US-AK;Council
K2F0;IRB;Iraan Municipal Airport;30.9057006836;-101.891998291;2200;NA;US;US-TX;Iraan
K2O1;GNF;Gansner Field;39.943902;-120.945;3415;NA;US;US-CA;Quincy
K2S7;CHZ;Chiloquin State Airport;42.579440493;-121.879062653;4217;NA;US;US-OR;Chiloquin
K2W6;LTW;St. Mary's County Regional Airport;38.315399;-76.550102;142;NA;US;US-MD;California
K37V;AHF;Arapahoe Municipal Airport;40.339500427199994;-99.90650177;2270;NA;US;US-NE;Arapahoe
K39N;PCT;Princeton Airport;40.3992004395;-74.6588973999;128;NA;US;US-NJ;Princeton/Rocky Hill
K3C8;CTO;Calverton Executive Airpark;40.9151000977;-72.7919006348;75;NA;US;US-NY;Calverton
K3O9;NRI;Grand Lake Regional Airport;36.577598571777;-94.86190032959;792;NA;US;US-OK;Afton
K3S8;GTP;Grants Pass Airport;42.510101;-123.388;1126;NA;US;US-OR;Grants Pass
K3TR;NLE;Jerry Tyler Memorial Airport;41.835899353027;-86.225196838379;750;NA;US;US-MI;Niles
K3W7;GCD;Grand Coulee Dam Airport;47.922000885;-119.083000183;1588;NA;US;US-WA;Electric City
K40G;VLE;Valle Airport;35.65060043335;-112.14800262451;5999;NA;US;US-AZ;Grand Canyon
K40J;FPY;Perry-Foley Airport;30.0693;-83.580597;44;NA;US;US-FL;Perry
K41U;NTJ;Manti-Ephraim Airport;39.32910156;-111.6149979;5500;NA;US;US-UT;Manti
K44U;SBO;Salina Gunnison Airport;39.029098510699995;-111.837997437;5159;NA;US;US-UT;Salina
K47N;JVI;Central Jersey Regional Airport;40.5243988037;-74.59839630130001;86;NA;US;US-NJ;Manville
K4R7;UCE;Eunice Airport;30.466299057007;-92.423797607422;42;NA;US;US-LA;Eunice
K4S1;GOL;Gold Beach Municipal Airport;42.41339874;-124.4240036;20;NA;US;US-OR;Gold Beach
K50I;KKT;Kentland Municipal Airport;40.7587013245;-87.42819976810001;698;NA;US;US-IN;Kentland
K5N2;PRW;Prentice Airport;45.542999;-90.279297;1578;NA;US;US-WI;Prentice
K5T9;EGP;Maverick County Memorial International Airport;28.859766;-100.516682;887;NA;US;US-TX;Eagle Pass
K61B;BLD;Boulder City-Lake Mead International Airport;35.947498;-114.861;2201;NA;US;US-NV;Boulder City
K67L;MFH;Mesquite International Airport;36.833105;-114.055928;1978;NA;US;US-NV;Mesquite
K6D9;ECA;Iosco County Airport;44.312801;-83.422302;606;NA;US;US-MI;East Tawas
K6S2;FMU;Florence Municipal Airport;43.98279953;-124.111000061;51;NA;US;US-OR;Florence
K74S;OTS;Anacortes Airport;48.499;-122.662003;241;NA;US;US-WA;Anacortes
K74V;ROL;Roosevelt Municipal Airport;40.278301;-110.051003;5172;NA;US;US-UT;Roosevelt
K7G9;CTK;Canton Municipal Airport;43.308899;-96.570999;1290;NA;US;US-SD;Canton
K7V2;WPO;North Fork Valley Airport;38.8316993713;-107.646003723;5798;NA;US;US-CO;Paonia
K80F;ATE;Antlers Municipal Airport;34.1926002502;-95.6499023438;575;NA;US;US-OK;Antlers
K9U3;ASQ;Austin Airport;39.467998;-117.195;5730;NA;US;US-NV;Austin
KAAF;AAF;Apalachicola Regional Airport;29.72750092;-85.02749634;20;NA;US;US-FL;Apalachicola
KABE;ABE;Lehigh Valley International Airport;40.651773;-75.442797;393;NA;US;US-PA;Allentown
KABI;ABI;Abilene Regional Airport;32.4113006592;-99.68190002440001;1791;NA;US;US-TX;Abilene
KABQ;ABQ;Albuquerque International Sunport;35.040199;-106.609001;5355;NA;US;US-NM;Albuquerque
KABR;ABR;Aberdeen Regional Airport;45.449100494384766;-98.42179870605469;1302;NA;US;US-SD;Aberdeen
KABY;ABY;Southwest Georgia Regional Airport;31.532946;-84.196215;197;NA;US;US-GA;Albany
KACB;ACB;Antrim County Airport;44.988602;-85.198402;623;NA;US;US-MI;Bellaire
KACK;ACK;Nantucket Memorial Airport;41.25310135;-70.06020355;47;NA;US;US-MA;Nantucket
KACT;ACT;Waco Regional Airport;31.611299514770508;-97.23049926757812;516;NA;US;US-TX;Waco
KACV;ACV;California Redwood Coast-Humboldt County Airport;40.978101;-124.109;221;NA;US;US-CA;Arcata/Eureka
KACY;ACY;Atlantic City International Airport;39.45759963989258;-74.57720184326172;75;NA;US;US-NJ;Atlantic City
KADG;ADG;Lenawee County Airport;41.866205;-84.077983;798;NA;US;US-MI;Adrian
KADH;ADT;Ada Regional Airport;34.805214;-96.671988;1016;NA;US;US-OK;Ada
KADM;ADM;Ardmore Municipal Airport;34.30301;-97.0196342;777;NA;US;US-OK;Ardmore
KADS;ADS;Addison Airport;32.9686012268;-96.8364028931;644;NA;US;US-TX;Dallas
KADW;ADW;Joint Base Andrews;38.810799;-76.866997;280;NA;US;US-MD;Camp Springs
KAE;KAE;Kake Seaplane Base;56.973;-133.945999;;NA;US;US-AK;Kake
KAEL;AEL;Albert Lea Municipal Airport;43.68149948;-93.36720276;1260;NA;US;US-MN;Albert Lea
KAEX;AEX;Alexandria International Airport;31.3274;-92.549797;89;NA;US;US-LA;Alexandria
KAF;KAF;Karato Airport;-6.2655;155.3052;109;OC;PG;PG-NSB;Karato
KAFF;AFF;USAF Academy Airfield;38.96969986;-104.8130035;6572;NA;US;US-CO;Colorado Springs
KAFJ;WSG;Washington County Airport;40.136501;-80.290199;1184;NA;US;US-PA;Washington
KAFN;AFN;Jaffrey Airport Silver Ranch Airport;42.805099487300005;-72.0029983521;1040;NA;US;US-NH;Jaffrey
KAFO;AFO;Afton Municipal Airport;42.7112007141;-110.942001343;6221;NA;US;US-WY;Afton
KAFW;AFW;Fort Worth Alliance Airport;32.99044;-97.31947;722;NA;US;US-TX;Fort Worth
KAGC;AGC;Allegheny County Airport;40.354401;-79.930199;1252;NA;US;US-PA;Pittsburgh
KAGO;AGO;Magnolia Municipal Airport / Ralph C Weiser Field;33.228001;-93.217002;319;NA;US;US-AR;Magnolia
KAGS;AGS;Augusta Regional At Bush Field;33.3699;-81.9645;144;NA;US;US-GA;Augusta
KAHC;AHC;Amedee Army Air Field;40.26620102;-120.1529999;4012;NA;US;US-CA;Herlong
KAHH;AHH;Amery Municipal Airport;45.2811012268;-92.37539672850001;1088;NA;US;US-WI;Amery
KAHN;AHN;Athens Ben Epps Airport;33.94860076904297;-83.32630157470703;808;NA;US;US-GA;Athens
KAIA;AIA;Alliance Municipal Airport;42.0531997681;-102.804000854;3931;NA;US;US-NE;Alliance
KAID;AID;Anderson Municipal Darlington Field;40.10860061649999;-85.6129989624;919;NA;US;US-IN;Anderson
KAIK;AIK;Aiken Regional Airport;33.649399;-81.684998;528;NA;US;US-SC;Aiken
KAIO;AIO;Atlantic Municipal Airport;41.40729904;-95.04689789;1165;NA;US;US-IA;Atlantic
KAIV;AIV;George Downer Airport;33.106499;-88.1978;150;NA;US;US-AL;Aliceville
KAIZ;AIZ;Lee C Fine Memorial Airport;38.0960006714;-92.54949951170002;869;NA;US;US-MO;Kaiser Lake Ozark
KAK;KAK;Kar Airport;-6.2452;143.5516;4965;OC;PG;PG-SHM;Kar
KAKO;AKO;Colorado Plains Regional Airport;40.1755981445;-103.222000122;4714;NA;US;US-CO;Akron
KAKR;AKC;Akron Executive Airport;41.037498;-81.466904;1067;NA;US;US-OH;Akron
KALB;ALB;Albany International Airport;42.74829864501953;-73.80169677734375;285;NA;US;US-NY;Albany
KALI;ALI;Alice International Airport;27.7409;-98.026901;178;NA;US;US-TX;Alice
KALM;ALM;Alamogordo White Sands Regional Airport;32.8399009705;-105.990997314;4200;NA;US;US-NM;Alamogordo
KALN;ALN;St Louis Regional Airport;38.89030075069999;-90.0459976196;544;NA;US;US-IL;Alton/St Louis
KALO;ALO;Waterloo Regional Airport;42.557098388671875;-92.40029907226562;873;NA;US;US-IA;Waterloo
KALS;ALS;San Luis Valley Regional Airport/Bergman Field;37.434898;-105.866997;7539;NA;US;US-CO;Alamosa
KALW;ALW;Walla Walla Regional Airport;46.09489822;-118.288002;1194;NA;US;US-WA;Walla Walla
KALX;ALX;Thomas C Russell Field;32.914699554399995;-85.9629974365;686;NA;US;US-AL;Alexander City
KAMA;AMA;Rick Husband Amarillo International Airport;35.219398;-101.706001;3607;NA;US;US-TX;Amarillo
KAMN;AMN;Gratiot Community Airport;43.322101593;-84.68800354;754;NA;US;US-MI;Alma
KAMW;AMW;Ames Municipal Airport;41.992001;-93.621803;956;NA;US;US-IA;Ames
KANB;ANB;Anniston Regional Airport;33.5882;-85.8581;612;NA;US;US-AL;Anniston
KAND;AND;Anderson Regional Airport;34.4945983887;-82.70939636230001;782;NA;US;US-SC;Anderson
KANK;SLT;Salida Airport - Harriet Alexander Field;38.5383;-106.049004;7523;NA;US;US-CO;Salida
KANP;ANP;Lee Airport;38.942902;-76.568398;34;NA;US;US-MD;Annapolis
KANQ;ANQ;Tri State Steuben County Airport;41.639702;-85.083504;995;NA;US;US-IN;Angola
KANW;ANW;Ainsworth Regional Airport;42.579201;-99.992995;2589;NA;US;US-NE;Ainsworth
KANY;ANY;Anthony Municipal Airport;37.158501;-98.079597;1340;NA;US;US-KS;Anthony
KAOH;AOH;Lima Allen County Airport;40.706902;-84.026703;975;NA;US;US-OH;Lima
KAOO;AOO;Altoona Blair County Airport;40.296398;-78.32;1503;NA;US;US-PA;Altoona
KAPA;APA;Centennial Airport;39.57009888;-104.848999;5885;NA;US;US-CO;Denver
KAPC;APC;Napa County Airport;38.2132;-122.280998;35;NA;US;US-CA;Napa
KAPF;APF;Naples Municipal Airport;26.1525993347;-81.7752990723;8;NA;US;US-FL;Naples
KAPG;APG;Phillips Army Air Field;39.466202;-76.1688;57;NA;US;US-MD;Aberdeen Proving Grounds(Aberdeen)
KAPH;APH;A P Hill AAF (Fort A P Hill) Airport;38.068902;-77.318298;220;NA;US;US-VA;Fort A. P. Hill
KAPN;APN;Alpena County Regional Airport;45.0780983;-83.56030273;690;NA;US;US-MI;Alpena
KAPT;APT;Marion County Brown Field;35.060699;-85.585297;641;NA;US;US-TN;Jasper
KAPV;APV;Apple Valley Airport;34.575298309299995;-117.185997009;3062;NA;US;US-CA;Apple Valley
KAQ;KAQ;Kamulai Airport;-8.150694444440001;146.834;5800;OC;PG;PG-CPM;Kamulai Mission
KARA;ARA;Acadiana Regional Airport;30.0378;-91.883904;24;NA;US;US-LA;New Iberia
KARB;ARB;Ann Arbor Municipal Airport;42.2229995728;-83.74559783939999;839;NA;US;US-MI;Ann Arbor
KARG;ARG;Walnut Ridge Regional Airport;36.124667;-90.925111;279;NA;US;US-AR;Walnut Ridge
KARM;WHT;Wharton Regional Airport;29.254299;-96.154404;100;NA;US;US-TX;Wharton
KARR;AUZ;Aurora Municipal Airport;41.771900177;-88.47570037839999;712;NA;US;US-IL;Chicago/Aurora
KART;ART;Watertown International Airport;43.99190139770508;-76.02169799804688;325;NA;US;US-NY;Watertown
KARV;ARV;Lakeland-Noble F. Lee Memorial field;45.92789841;-89.73090363;1629;NA;US;US-WI;Minocqua-Woodruff
KARW;BFT;Beaufort County Airport;32.4122009277;-80.6343994141;10;NA;US;US-SC;Beaufort
KASE;ASE;Aspen-Pitkin Co/Sardy Field;39.22320175;-106.8690033;7820;NA;US;US-CO;Aspen
KASG;SPZ;Springdale Municipal Airport;36.176399231;-94.1193008423;1353;NA;US;US-AR;Springdale
KASH;ASH;Nashua Airport / Boire Field;42.7817;-71.514801;199;NA;US;US-NH;Nashua
KASL;ASL;Harrison County Airport;32.5205001831;-94.307800293;357;NA;US;US-TX;Marshall
KASN;ASN;Talladega Municipal Airport;33.569900512699995;-86.05090332030001;529;NA;US;US-AL;Talladega
KAST;AST;Astoria Regional Airport;46.158000946;-123.878997803;15;NA;US;US-OR;Astoria
KASX;ASX;John F Kennedy Memorial Airport;46.54850006;-90.91899872;827;NA;US;US-WI;Ashland
KASY;ASY;Ashley Municipal Airport;46.0238990784;-99.3526000977;2032;NA;US;US-ND;Ashley
KATL;ATL;Hartsfield Jackson Atlanta International Airport;33.6367;-84.428101;1026;NA;US;US-GA;Atlanta
KATS;ATS;Artesia Municipal Airport;32.8525009155;-104.468002319;3541;NA;US;US-NM;Artesia
KATW;ATW;Appleton International Airport;44.258098602299995;-88.5190963745;918;NA;US;US-WI;Appleton
KATY;ATY;Watertown Regional Airport;44.91400146;-97.15470123;1749;NA;US;US-SD;Watertown
KAUG;AUG;Augusta State Airport;44.320598602299995;-69.7973022461;352;NA;US;US-ME;Augusta
KAUM;AUM;Austin Municipal Airport;43.66500092;-92.93340302;1234;NA;US;US-MN;Austin
KAUN;AUN;Auburn Municipal Airport;38.95479965;-121.0820007;1539;NA;US;US-CA;Auburn
KAUO;AUO;Auburn University Regional Airport;32.615101;-85.433998;777;NA;US;US-AL;Auburn
KAUS;AUS;Austin Bergstrom International Airport;30.197535;-97.662015;542;NA;US;US-TX;Austin
KAUW;AUW;Wausau Downtown Airport;44.9262008667;-89.6266021729;1201;NA;US;US-WI;Wausau
KAVL;AVL;Asheville Regional Airport;35.436199;-82.541801;2165;NA;US;US-NC;Asheville
KAVO;AVO;Avon Park Executive Airport;27.59119987;-81.52780151;160;NA;US;US-FL;Avon Park
KAVP;AVP;Wilkes Barre Scranton International Airport;41.338500976599995;-75.72339630130001;962;NA;US;US-PA;Wilkes-Barre/Scranton
KAVQ;AVW;Marana Regional Airport;32.409065;-111.216199;2031;NA;US;US-AZ;Marana
KAVX;AVX;Catalina Airport;33.4049;-118.416;1602;NA;US;US-CA;Avalon
KAWM;AWM;West Memphis Municipal Airport;35.1351013184;-90.2343978882;212;NA;US;US-AR;West Memphis
KAXA;AXG;Algona Municipal Airport;43.0778999329;-94.2720031738;1219;NA;US;US-IA;Algona
KAXN;AXN;Chandler Field;45.866299;-95.394699;1425;NA;US;US-MN;Alexandria
KAXS;AXS;Altus Quartz Mountain Regional Airport;34.697952;-99.3385;1433;NA;US;US-OK;Altus
KAXV;AXV;Neil Armstrong Airport;40.49340057;-84.29889679;913;NA;US;US-OH;Wapakoneta
KAXX;AXX;Angel Fire Airport;36.422000885;-105.290000916;8380;NA;US;US-NM;Angel Fire
KAYS;AYS;Waycross Ware County Airport;31.2490997314;-82.39550018310001;142;NA;US;US-GA;Waycross
KAYX;TUH;Arnold Air Force Base;35.39260101;-86.08580017;1067;NA;US;US-TN;Tullahoma
KAZO;AZO;Kalamazoo Battle Creek International Airport;42.234901428222656;-85.5521011352539;874;NA;US;US-MI;Kalamazoo
KBAB;BAB;Beale Air Force Base;39.136101;-121.436996;113;NA;US;US-CA;Marysville
KBAD;BAD;Barksdale Air Force Base;32.501801;-93.662697;166;NA;US;US-LA;Bossier City
KBAF;BAF;Westfield-Barnes Regional Airport;42.157799;-72.715599;271;NA;US;US-MA;Westfield/Springfield
KBAK;CLU;Columbus Municipal Airport;39.262386;-85.895576;656;NA;US;US-IN;Columbus
KBAM;BAM;Battle Mountain Airport;40.598999023400005;-116.874000549;4532;NA;US;US-NV;Battle Mountain
KBBB;BBB;Benson Municipal Airport;45.331901550299996;-95.6505966187;1039;NA;US;US-MN;Benson
KBBD;BBD;Curtis Field;31.1793003082;-99.3238983154;1827;NA;US;US-TX;Brady
KBBG;BKG;Branson Airport;36.532082;-93.200544;1302;NA;US;US-MO;Branson
KBBP;BTN;Marlboro County Jetport H.E. Avent Field;34.62170029;-79.73439789;147;NA;US;US-SC;Bennettsville
KBBW;BBW;Broken Bow Municipal Airport;41.4365005493;-99.6421966553;2547;NA;US;US-NE;Broken Bow
KBCB;BCB;Virginia Tech Montgomery Executive Airport;37.207599639899996;-80.4077987671;2132;NA;US;US-VA;Blacksburg
KBCE;BCE;Bryce Canyon Airport;37.706401825;-112.144996643;7590;NA;US;US-UT;Bryce Canyon
KBCT;BCT;Boca Raton Airport;26.3784999847;-80.1076965332;13;NA;US;US-FL;Boca Raton
KBDE;BDE;Baudette International Airport;48.7284011841;-94.612197876;1086;NA;US;US-MN;Baudette
KBDG;BDG;Blanding Municipal Airport;37.58330154;-109.4830017;5868;NA;US;US-UT;Blanding
KBDL;BDL;Bradley International Airport;41.93851;-72.688066;173;NA;US;US-CT;Hartford
KBDR;BDR;Igor I Sikorsky Memorial Airport;41.16350173950195;-73.1261978149414;9;NA;US;US-CT;Bridgeport
KBDU;WBU;Boulder Municipal Airport;40.0393981934;-105.225997925;5288;NA;US;US-CO;Boulder
KBE;KBE;Bell Island Hot Springs Seaplane Base;55.9291000366;-131.572006226;;NA;US;US-AK;Bell Island
KBEC;BEC;Beech Factory Airport;37.694499969499994;-97.21499633790002;1408;NA;US;US-KS;Wichita
KBED;BED;Laurence G Hanscom Field;42.47000122;-71.28900146;133;NA;US;US-MA;Bedford
KBEH;BEH;Southwest Michigan Regional Airport;42.128601074200006;-86.4284973145;643;NA;US;US-MI;Benton Harbor
KBFD;BFD;Bradford Regional Airport;41.8031005859375;-78.64009857177734;2143;NA;US;US-PA;Bradford
KBFF;BFF;Western Neb. Rgnl/William B. Heilig Airport;41.87400055;-103.5960007;3967;NA;US;US-NE;Scottsbluff
KBFI;BFI;Boeing Field King County International Airport;47.529999;-122.302002;21;NA;US;US-WA;Seattle
KBFL;BFL;Meadows Field;35.433601;-119.056999;510;NA;US;US-CA;Bakersfield
KBFM;BFM;Mobile Downtown Airport;30.626800537100003;-88.06809997559999;26;NA;US;US-AL;Mobile
KBFR;BFR;Virgil I Grissom Municipal Airport;38.84000015;-86.44539642;727;NA;US;US-IN;Bedford
KBGD;BGD;Hutchinson County Airport;35.700901031499995;-101.393997192;3055;NA;US;US-TX;Borger
KBGE;BGE;Decatur County Industrial Air Park;30.9715004;-84.63739777;141;NA;US;US-GA;Bainbridge
KBGM;BGM;Greater Binghamton/Edwin A Link field;42.20869827;-75.97979736;1636;NA;US;US-NY;Binghamton
KBGR;BGR;Bangor International Airport;44.8074;-68.828102;192;NA;US;US-ME;Bangor
KBH;KBH;Kahama Airstrip;-3.847;32.6865;;AF;TZ;TZ-22;Kahama
KBHB;BHB;Hancock County-Bar Harbor Airport;44.45000076;-68.3615036;83;NA;US;US-ME;Bar Harbor
KBHM;BHM;Birmingham-Shuttlesworth International Airport;33.562901;-86.753502;650;NA;US;US-AL;Birmingham
KBID;BID;Block Island State Airport;41.1680984497;-71.577796936;108;NA;US;US-RI;Block Island
KBIE;BIE;Beatrice Municipal Airport;40.301300048799995;-96.75409698490002;1324;NA;US;US-NE;Beatrice
KBIF;BIF;Biggs Army Air Field (Fort Bliss);31.84950066;-106.3799973;3946;NA;US;US-TX;Fort Bliss/El Paso
KBIH;BIH;Eastern Sierra Regional Airport;37.3731002808;-118.363998413;4124;NA;US;US-CA;Bishop
KBIL;BIL;Billings Logan International Airport;45.807701;-108.542999;3652;NA;US;US-MT;Billings
KBIS;BIS;Bismarck Municipal Airport;46.772701263427734;-100.74600219726562;1661;NA;US;US-ND;Bismarck
KBIX;BIX;Keesler Air Force Base;30.4104003906;-88.92440032959999;33;NA;US;US-MS;Biloxi
KBJC;BJC;Rocky Mountain Metropolitan Airport;39.90879822;-105.1169968;5673;NA;US;US-CO;Denver
KBJI;BJI;Bemidji Regional Airport;47.50939941;-94.93370056;1391;NA;US;US-MN;Bemidji
KBJJ;BJJ;Wayne County Airport;40.874801635699995;-81.88829803470001;1136;NA;US;US-OH;Wooster
KBKD;BKD;Stephens County Airport;32.71900177;-98.89099884030001;1284;NA;US;US-TX;Breckenridge
KBKE;BKE;Baker City Municipal Airport;44.837299346900004;-117.808998108;3373;NA;US;US-OR;Baker City
KBKF;BFK;Buckley Space Force Base;39.701698;-104.751999;5662;NA;US;US-CO;Aurora
KBKL;BKL;Burke Lakefront Airport;41.51750183105469;-81.68329620361328;583;NA;US;US-OH;Cleveland
KBKT;BKT;Allen C Perkinson Blackstone Army Air Field;37.0741996765;-77.9574966431;439;NA;US;US-VA;Blackstone
KBKW;BKW;Raleigh County Memorial Airport;37.787300109899995;-81.1241989136;2504;NA;US;US-WV;Beckley
KBKX;BKX;Brookings Regional Airport;44.304798;-96.816902;1648;NA;US;US-SD;Brookings
KBLF;BLF;Mercer County Airport;37.295799255371094;-81.20770263671875;2857;NA;US;US-WV;Bluefield
KBLH;BLH;Blythe Airport;33.6192016602;-114.717002869;399;NA;US;US-CA;Blythe
KBLI;BLI;Bellingham International Airport;48.79280090332031;-122.53800201416016;170;NA;US;US-WA;Bellingham
KBLM;BLM;Monmouth Executive Airport;40.18690109;-74.12490082;153;NA;US;US-NJ;Belmar/Farmingdale
KBLU;BLU;Blue Canyon Nyack Airport;39.2750015259;-120.709999084;5284;NA;US;US-CA;Emigrant Gap
KBLV;BLV;Scott AFB/Midamerica Airport;38.5452;-89.835197;459;NA;US;US-IL;Belleville
KBM;KBM;Kabwum;-6.15547222222;147.191472222;4450;OC;PG;PG-MPL;
KBMC;BMC;Brigham City Regional Airport;41.552399;-112.061996;4229;NA;US;US-UT;Brigham City
KBMG;BMG;Monroe County Airport;39.145999908447266;-86.61669921875;846;NA;US;US-IN;Bloomington
KBMI;BMI;Central Illinois Regional Airport at Bloomington-Normal;40.4771;-88.915901;871;NA;US;US-IL;Bloomington/Normal
KBML;BML;Berlin Regional Airport;44.57540131;-71.17590332;1161;NA;US;US-NH;Berlin
KBMT;BMT;Beaumont Municipal Airport;30.070635;-94.215746;32;NA;US;US-TX;Beaumont
KBNA;BNA;Nashville International Airport;36.1245002746582;-86.6781997680664;599;NA;US;US-TN;Nashville
KBNG;BNG;Banning Municipal Airport;33.922548;-116.850672;2219;NA;US;US-CA;Banning
KBNL;BNL;Barnwell Regional Airport;33.25780106;-81.38829803;246;NA;US;US-SC;Barnwell
KBNO;BNO;Burns Municipal Airport;43.5918998718;-118.955001831;4148;NA;US;US-OR;Burns
KBNW;BNW;Boone Municipal Airport;42.0495986938;-93.8476028442;1160;NA;US;US-IA;Boone
KBOI;BOI;Boise Air Terminal/Gowen Field;43.5644;-116.223;2871;NA;US;US-ID;Boise
KBOS;BOS;Logan International Airport;42.3643;-71.005203;20;NA;US;US-MA;Boston
KBOW;BOW;Bartow Executive Airport;27.943399;-81.783401;125;NA;US;US-FL;Bartow
KBPG;HCA;Big Spring Mc Mahon-Wrinkle Airport;32.212601;-101.522003;2573;NA;US;US-TX;Big Spring
KBPI;BPI;Miley Memorial Field;42.58509827;-110.1110001;6990;NA;US;US-WY;Big Piney
KBPK;WMH;Ozark Regional Airport;36.3689002991;-92.47049713130001;928;NA;US;US-AR;Mountain Home
KBPT;BPT;Jack Brooks Regional Airport;29.9508;-94.020699;15;NA;US;US-TX;Beaumont/Port Arthur
KBQK;BQK;Brunswick Golden Isles Airport;31.258800506591797;-81.46649932861328;26;NA;US;US-GA;Brunswick
KBRD;BRD;Brainerd Lakes Regional Airport;46.402861;-94.129727;1232;NA;US;US-MN;Brainerd
KBRL;BRL;Southeast Iowa Regional Airport;40.783199310302734;-91.12550354003906;698;NA;US;US-IA;Burlington
KBRO;BRO;Brownsville South Padre Island International Airport;25.90679931640625;-97.4259033203125;22;NA;US;US-TX;Brownsville
KBRY;BRY;Samuels Field;37.8143005371;-85.4996032715;669;NA;US;US-KY;Bardstown
KBT;KBT;Kaben Airport;8.90056;170.843994;;OC;MH;MH-MAL;Kaben
KBTF;BTF;Skypark Airport;40.8694000244;-111.927001953;4234;NA;US;US-UT;Bountiful
KBTL;BTL;Battle Creek Executive Airport at Kellogg Field;42.307301;-85.251503;952;NA;US;US-MI;Battle Creek
KBTM;BTM;Bert Mooney Airport;45.95479965209961;-112.49700164794922;5550;NA;US;US-MT;Butte
KBTN;TTO;Britton Municipal Airport;45.815200805664;-97.743103027344;1318;NA;US;US-SD;Britton
KBTP;BTP;Pittsburgh/Butler Regional Airport;40.776901;-79.949699;1248;NA;US;US-PA;Butler
